ratio_pitch,ratio_top_diameter,ratio_a,ratio_b,amplitude_rel,n_undulations,_imperfection_rad,status,converged,riks_converged,stabilization_energy_ratio,sigma_peak,sigma_eig,energy_absorbed,lb_coilable,riks_strain,max_local_strain,feasible,slenderness,local_slenderness,ring_passthrough,mcs_at_peak,mls_full,strain_bound_applied,timed_out,total_material_volume_mm3,serpentine_out_of_plane_fraction,serpentine_apex_u1_range_mm,serpentine_apex_u2_range_mm,self_clearance_min_mm,_delegation_id,_source,_ts,_wall_ms,riks_odb_hash,note
1.0297678702976554,0.1858399389311671,0.0037524773115292,0.0201863448694348,0.0163584802765399,2.0,,ok,0,,,,0.0380393046385077,,0,0.0,1.0,0,25.506546057698618,81.34264583648772,,,,,0,936.0441793482968,,,,,D005,supercompressible-material,2026-08-26T03:01:11+00:00,10766.194,,not coilable (Stage 2 not run)
0.7894204510375857,0.4081826817244291,0.0056412613559514,0.0283435107627883,0.0327630885969847,2.0,,ok,0,0.0,0.0,0.208848626942045,0.2591933741217371,0.0112659738927113,1,0.056881677724125,0.0052813035435974,0,13.925946888590818,16.99881042017698,0.0,0.0322798070730441,0.0052813035435974,per_frame,0,1514.675089639122,0.0917353987395449,0.4696754217147827,4.650217533111572,45.29244085436865,D005,supercompressible-material,2026-08-26T03:01:13+00:00,131441.583,32d2e02262fc4e4ebeb091b2319476e6,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
1.0807283552363516,0.1122531786561012,0.0048954532090574,0.0294785578828305,0.072736666528508,2.0,,ok,0,,,,0.1015281212971818,,0,0.0,1.0,0,18.330753484141965,13.797923362601365,,,,,0,1871.5305893881127,,,,,D005,supercompressible-material,2026-08-26T03:01:16+00:00,14434.166,,not coilable (Stage 2 not run)
0.7978259863331914,0.2247659772634506,0.0078370326692238,0.0170277986163273,0.0618580647651106,1.0,,ok,0,0.0,0.0,0.2196551599896625,0.2657548019089389,0.0374355897847892,1,0.1823921615549447,0.0091875698417425,0,23.427161793192244,61.22964987181216,0.0,0.0488717663112682,0.0091875698417425,per_frame,0,1277.6137767716632,0.2934357628118973,7.053489685058594,16.98410415649414,63.327505900088006,D005,supercompressible-material,2026-08-26T03:01:33+00:00,96155.26,386a09e8f149446f8ee92e60a599eb64,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
0.8000682602636515,0.2167117752134799,0.0076979392012581,0.0308161614462733,0.0220777769014239,2.0,,ok,0,0.0,0.0,5.981052604960871,0.5172323443895809,0.0602938054965282,1,0.1548639958419082,0.0083833150565624,0,12.981309525823594,23.831998649087005,0.0,0.1548639958419082,0.0083833150565624,per_frame,0,2277.515310568467,0.1106785116550919,1.093387007713318,8.785558700561523,58.686733362977286,D005,supercompressible-material,2026-08-26T03:01:41+00:00,103366.971,81de417c6af24a7589d468bdc3b95689,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
0.7345246106851846,0.4349161488935351,0.0161257381830364,0.0318040977604687,0.0217207862436771,2.0,,ok,1,1.0,0.0,4.612079833612566,5.609893434103127,0.8632187279668972,1,0.20153949215181,0.0191679913550615,0,11.54764106526818,19.78309995044598,0.0,0.0457305075547064,0.0474977269768714,per_frame,0,4520.539639098251,0.1491282308987936,2.5810465812683105,14.726518630981444,16.74831846015465,D005,supercompressible-material,2026-08-26T03:01:51+00:00,168753.794,3423a19e622244229403c140ca8babb1,
0.9933346922043712,0.5159051908180118,0.0035146013833582,0.0311315371701493,0.0488028676342219,2.0,,ok,0,,,,0.0561965493727943,,0,0.0,1.0,0,15.953833033931174,16.450744727915204,,,,,0,1304.2279119325397,,,,,D005,supercompressible-material,2026-08-26T03:02:15+00:00,11608.52,,not coilable (Stage 2 not run)
0.6721931147854775,0.325811125896871,0.0099201805274933,0.0177951651252806,0.045239039612934,1.0,,ok,1,1.0,0.0,0.4861630701242978,0.5987196752526314,0.1737935932655246,1,0.4172229117235339,0.0198973640799522,0,18.886959183945123,56.86865738977336,0.0,0.0586006699946838,0.0317360572516918,per_frame,0,1423.9570940454814,0.3164549510461594,10.602005004882812,22.900409698486328,21.2806844247917,D005,supercompressible-material,2026-08-26T03:02:16+00:00,194065.205,7cc2e4a6128c4274ad69b7789bda7974,
1.0537688121665267,0.0779679486528038,0.0042612957060337,0.034747712649405,0.012051493609324,3.0,,ok,0,,,,0.0836645704845475,,0,0.0,1.0,0,15.163139266154989,29.85254286793273,,,,,0,1872.3821005279951,,,,,D005,supercompressible-material,2026-08-26T03:02:16+00:00,12791.943,,not coilable (Stage 2 not run)
0.9298799433279782,0.3894232716411352,0.0162504048701375,0.0361670312657952,0.0159017748292535,2.0,,ok,0,0.0,0.0,5.326439179867832,6.337337627328483,1.0279628721724767,1,0.2120897433262283,0.0197806432843208,0,12.85535349161222,38.08338674487624,0.0,0.0351286163026455,0.0461818389594554,per_frame,0,6558.207806073391,0.1485680166499716,3.434309244155884,19.681764602661133,21.79132429205857,D005,supercompressible-material,2026-08-26T03:02:19+00:00,197180.93,23fc47899bbb4e868958dbbb2a147546,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
1.0463818193413317,0.4810519499704241,0.0189366259677335,0.0189846229506656,0.0259526393748819,3.0,,ok,0,0.0,0.0,3.4799144766240264,3.5187672471482534,0.3918478314736481,1,0.1206932637236933,0.019273167476058,0,27.55866740310064,25.01811632774308,0.0,0.1206932637236933,0.0719164088368415,per_frame,0,4514.150234236981,0.0997342670062322,1.570711970329285,14.178257942199709,16.02920196961449,D005,supercompressible-material,2026-08-26T03:02:36+00:00,213787.105,745f5d4b38da4cd8811891a7758eb7d7,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
